Fecha Ing Muestra,Muestra,Carta Camara,Fecha de Certificacion,Certificado,Fecha Factura,PtoVta,Letra,Numero Factura,Id,Razón Social,Laboratorios,Tipo analisis,Especies,Importe Solicitud
01-17-24,405218,1271,02-01-24,4695,02-02-24,4,FA,3019,104,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 19000.00
01-22-24,405219,1272,01-30-24,4693,02-02-24,4,FA,3015,392,NN,Semillas,Semilla Vital Para Soja,Soja,$ 35300.00
01-22-24,405494,1273,02-01-24,4737,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405495,1273,02-01-24,4736,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405496,1273,02-01-24,4735,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405497,1273,02-01-24,4734,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405498,1273,02-01-24,4733,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405499,1273,02-01-24,4732,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405500,1273,02-01-24,4731,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405501,1273,02-01-24,4730,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405502,1273,02-01-24,4729,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405503,1273,02-01-24,4728,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405504,1273,02-01-24,4727,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405505,1273,02-01-24,4726,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405506,1273,02-01-24,4725,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405507,1273,02-01-24,4724,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405508,1273,02-01-24,4723,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405509,1273,02-01-24,4722,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405510,1273,02-01-24,4721,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405511,1273,02-01-24,4720,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405512,1273,02-01-24,4719,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405513,1273,02-01-24,4718,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405514,1273,02-01-24,4717,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405515,1273,02-01-24,4716,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405516,1273,02-01-24,4715,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405517,1273,02-01-24,4714,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405518,1273,02-01-24,4713,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405519,1273,02-01-24,4712,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405520,1273,02-01-24,4711,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405521,1273,02-01-24,4710,02-02-24,4,FA,3015,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405526,1274,02-01-24,4709,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405527,1274,02-01-24,4708,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405528,1274,02-01-24,4707,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405529,1274,02-01-24,4706,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405530,1274,02-01-24,4705,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405531,1274,02-01-24,4704,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405532,1274,02-01-24,4703,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405533,1274,02-01-24,4702,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-22-24,405534,1274,02-01-24,4701,02-02-24,4,FA,3012,714,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405535,1275,02-02-24,4742,02-08-24,4,FA,3022,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405536,1275,02-02-24,4741,02-08-24,4,FA,3022,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405537,1275,02-02-24,4740,02-08-24,4,FA,3022,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405538,1275,02-02-24,4739,02-08-24,4,FA,3022,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405539,1275,02-02-24,4738,02-08-24,4,FA,3022,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-23-24,405540,1276,01-25-24,4677,01-26-24,4,FA,3006,4947,NN,Semillas,Buffel Grass,Buffel Grass,$ 24100.00
01-24-24,405719,1277,02-06-24,4751,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405720,1277,02-06-24,4750,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405721,1277,02-06-24,4749,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405722,1277,02-06-24,4748,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405723,1277,02-06-24,4747,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405724,1277,02-06-24,4746,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405725,1277,02-06-24,4745,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405726,1277,02-06-24,4744,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-24-24,405727,1277,02-06-24,4743,02-08-24,4,FA,3024,9261,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-25-24,405926,1278,02-01-24,4694,02-02-24,4,FA,3013,3344,NN,Semillas,Fuerza Total,Maíz,$ 26000.00
01-29-24,406103,1279,02-08-24,4756,02-14-24,4,FA,3026,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-29-24,406104,1279,02-08-24,4755,02-14-24,4,FA,3026,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
01-29-24,406105,1279,02-08-24,4754,02-14-24,4,FA,3026,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
02-02-24,406304,1280,02-26-24,4765,02-29-24,4,FA,3046,104,NN,Semillas,Urochloa Brizantha,Urochloa Brizantha,$ 31000.00
02-02-24,406305,1280,02-19-24,4760,02-22-24,4,FA,3038,104,NN,Semillas,Vicia,Vicia,$ 31000.00
02-02-24,406306,1280,02-15-24,4758,02-16-24,4,FA,3030,104,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 31000.00
02-02-24,406307,1281,02-14-24,4757,02-16-24,4,FA,3029,392,NN,Semillas,Trigo,Trigo,$ 19000.00
02-07-24,406381,1284,02-07-24,4753,02-08-24,4,FA,3023,5123,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
02-07-24,406382,1284,02-07-24,4752,02-08-24,4,FA,3023,5123,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
02-06-24,406451,1282,02-27-24,4766,02-29-24,4,FA,3046,104,NN,Semillas,Urochloa Brizantha,Urochloa Brizantha,$ 57000.00
02-06-24,406452,1283,02-16-24,4759,02-22-24,4,FA,3037,4329,NN,Semillas,Centeno,Centeno,$ 42000.00
02-09-24,406641,1285,03-13-24,4778,03-18-24,4,FA,3070,2892,NN,Semillas,Semilla Vital,Gatton Panic,$ 57000.00
02-09-24,406642,1285,03-13-24,4777,03-18-24,4,FA,3070,2892,NN,Semillas,Semilla Vital,Gatton Panic,$ 57000.00
02-09-24,406643,1285,03-13-24,4776,03-18-24,4,FA,3070,2892,NN,Semillas,Semilla Vital,Gatton Panic,$ 57000.00
02-14-24,406681,1287,02-26-24,4764,02-29-24,4,FA,3047,5128,NN,Semillas,Moha,Moha,$ 85000.00
02-14-24,406682,1286,03-04-24,4768,03-13-24,4,FA,3060,4528,NN,Semillas,Fuerza Total,Vicia,$ 42000.00
02-21-24,406833,1288,03-07-24,4770,03-08-24,4,FA,3051,921,NN,Semillas,Alfalfa,Alfalfa,$ 31000.00
02-28-24,407383,1291,03-08-24,4773,03-13-24,4,FA,3059,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
02-28-24,407384,1291,03-08-24,4772,03-13-24,4,FA,3059,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
02-28-24,407385,1291,03-08-24,4771,03-13-24,4,FA,3059,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
02-28-24,407392,1292,03-08-24,4775,03-13-24,4,FA,3062,4849,NN,Semillas,Centeno,Centeno,$ 59000.00
02-28-24,407393,1292,03-08-24,4774,03-13-24,4,FA,3062,4849,NN,Semillas,Centeno,Centeno,$ 59000.00
03-01-24,407398,1293,03-14-24,4782,03-18-24,4,FA,3069,25,NN,Semillas,Doble Poder X2,Avena Blanca / Amarilla/ Byzantina,$ 25000.00
03-01-24,407399,1293,03-14-24,4781,03-18-24,4,FA,3069,25,NN,Semillas,Doble Poder X2,Avena Blanca / Amarilla/ Byzantina,$ 25000.00
03-01-24,407400,1293,03-14-24,4780,03-18-24,4,FA,3069,25,NN,Semillas,Doble Poder X2,Avena Blanca / Amarilla/ Byzantina,$ 25000.00
03-01-24,407401,1293,03-14-24,4779,03-18-24,4,FA,3069,25,NN,Semillas,Doble Poder X2,Avena Blanca / Amarilla/ Byzantina,$ 25000.00
03-05-24,407606,1295,03-15-24,4789,03-18-24,4,FA,3066,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,407951,1296,03-19-24,4810,03-22-24,4,FA,3072,4039,NN,Semillas,Trigo,Trigo,$ 31000.00
03-08-24,407952,1298,03-19-24,4809,03-22-24,4,FA,3073,9000,NN,Semillas,Trigo,Trigo,$ 31000.00
03-08-24,407953,1299,03-19-24,4808,03-22-24,4,FA,3074,2677,NN,Semillas,Trigo,Trigo,$ 31000.00
03-08-24,407954,1299,03-19-24,4807,03-22-24,4,FA,3074,2677,NN,Semillas,Trigo,Trigo,$ 31000.00
03-08-24,407955,1296,03-19-24,4812,03-22-24,4,FA,3072,4039,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 31000.00
03-08-24,407956,1296,03-19-24,4811,03-22-24,4,FA,3072,4039,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 31000.00
03-08-24,408001,1297,03-18-24,4806,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408002,1297,03-18-24,4805,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408003,1297,03-18-24,4804,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408004,1297,03-18-24,4803,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408005,1297,03-18-24,4802,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408006,1297,03-18-24,4801,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408007,1297,03-18-24,4800,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 30000.00
03-08-24,408008,1297,03-18-24,4799,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408009,1297,03-18-24,4798,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408010,1297,03-18-24,4797,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408011,1297,03-18-24,4796,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408012,1297,03-18-24,4795,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408013,1297,03-18-24,4794,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408014,1297,03-18-24,4793,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22300.00
03-08-24,408015,1297,03-18-24,4792,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408016,1297,03-18-24,4791,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-08-24,408017,1297,03-18-24,4790,03-22-24,4,FA,3075,522,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 22600.00
03-14-24,408473,1300,03-26-24,4813,03-27-24,4,FA,3079,2375,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-14-24,408476,1301,03-26-24,4815,03-27-24,4,FA,3081,981,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
03-14-24,408477,1301,03-26-24,4814,03-27-24,4,FA,3081,981,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
03-15-24,408479,1302,04-10-24,4828,04-15-24,4,FA,3092,104,NN,Semillas,Semilla Vital,Pasto Ovillo,$ 57000.00
03-15-24,408480,1302,04-03-24,4817,04-15-24,4,FA,3092,104,NN,Semillas,Vicia,Vicia,$ 31000.00
03-21-24,408859,1303,04-03-24,4816,04-03-24,4,FA,3085,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
03-25-24,409277,1304,04-03-24,4818,04-15-24,4,FA,3093,4849,NN,Semillas,Centeno,Centeno,$ 31000.00
03-26-24,409292,1305,04-08-24,4827,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409293,1305,04-08-24,4826,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409294,1305,04-08-24,4825,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409295,1305,04-08-24,4824,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409296,1305,04-08-24,4823,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409297,1305,04-08-24,4822,04-15-24,4,FA,3090,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
03-26-24,409331,1306,04-08-24,4820,04-15-24,4,FA,3094,981,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
03-27-24,409337,1307,04-05-24,4819,04-15-24,4,FA,3092,104,NN,Semillas,Alfalfa,Alfalfa,$ 57000.00
03-27-24,409338,1307,04-12-24,4833,04-17-24,4,FA,3112,104,NN,Semillas,Alfalfa,Alfalfa,$ 31000.00
03-27-24,409386,1308,04-08-24,4821,04-15-24,4,FA,3091,1864,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
04-03-24,409542,1309,04-26-24,4893,04-30-24,4,FA,3131,62,NN,Semillas,Agropiro,Agropiro,$ 45000.00
04-03-24,409543,1309,04-26-24,4892,04-30-24,4,FA,3131,62,NN,Semillas,Agropiro,Agropiro,$ 45000.00
04-03-24,409544,1309,04-22-24,4871,04-24-24,4,FA,3123,62,NN,Semillas,Festuca,Festuca,$ 45000.00
04-03-24,409545,1309,04-22-24,4870,04-24-24,4,FA,3123,62,NN,Semillas,Festuca,Festuca,$ 45000.00
04-03-24,409546,1309,04-22-24,4873,04-24-24,4,FA,3123,62,NN,Semillas,Grama Rhodes,Grama Rhodes,$ 45000.00
04-03-24,409547,1309,04-22-24,4872,04-24-24,4,FA,3123,62,NN,Semillas,Grama Rhodes,Grama Rhodes,$ 45000.00
04-03-24,409548,1309,04-18-24,4853,04-19-24,4,FA,3115,62,NN,Semillas,Alfalfa,Alfalfa,$ 45000.00
04-03-24,409549,1309,04-18-24,4852,04-19-24,4,FA,3115,62,NN,Semillas,Alfalfa,Alfalfa,$ 45000.00
04-03-24,409550,1309,04-18-24,4854,04-19-24,4,FA,3115,62,NN,Semillas,Trebol Rojo,Trebol Rojo,$ 45000.00
04-03-24,409551,1309,04-15-24,4840,04-17-24,4,FA,3109,62,NN,Semillas,Melilotus Albus,Melilotus Albus,$ 45000.00
04-03-24,409552,1310,04-17-24,4844,04-19-24,4,FA,3115,62,NN,Semillas,Achicoria,Achicoria,$ 31000.00
04-03-24,409553,1311,04-15-24,4838,04-17-24,4,FA,3109,62,NN,Semillas,Agropiro,Agropiro,$ 28000.00
04-03-24,409554,1311,04-15-24,4837,04-17-24,4,FA,3109,62,NN,Semillas,Agropiro,Agropiro,$ 28000.00
04-03-24,409555,1311,04-15-24,4836,04-17-24,4,FA,3109,62,NN,Semillas,Festuca,Festuca,$ 28000.00
04-03-24,409556,1311,04-15-24,4835,04-17-24,4,FA,3109,62,NN,Semillas,Festuca,Festuca,$ 28000.00
04-03-24,409557,1311,04-26-24,4895,04-30-24,4,FA,3131,62,NN,Semillas,Festuca,Festuca,$ 93000.00
04-03-24,409558,1311,04-26-24,4894,04-30-24,4,FA,3131,62,NN,Semillas,Festuca,Festuca,$ 93000.00
04-05-24,409562,1312,04-18-24,4856,04-19-24,4,FA,3115,62,NN,Semillas,Alfalfa,Alfalfa,$ 31000.00
04-05-24,409568,1312,04-18-24,4855,04-19-24,4,FA,3115,62,NN,Semillas,Alfalfa,Alfalfa,$ 31000.00
04-05-24,409571,1312,04-22-24,4874,04-24-24,4,FA,3123,62,NN,Semillas,Semilla Vital,Vicia,$ 57000.00
04-08-24,409841,1313,04-10-24,4830,04-17-24,4,FA,3108,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-08-24,409842,1313,04-10-24,4829,04-17-24,4,FA,3108,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-08-24,409843,1314,04-15-24,4839,04-17-24,4,FA,3111,25,NN,Semillas,Mijo,Mijo,$ 31000.00
04-08-24,409844,1314,04-18-24,4851,04-19-24,4,FA,3116,25,NN,Semillas,Moha,Moha,$ 31000.00
04-08-24,409845,1315,04-25-24,4888,04-30-24,4,FA,3135,104,NN,Semillas,Semilla Vital,Vicia,$ 57000.00
04-08-24,409846,1315,04-22-24,4869,04-24-24,4,FA,3127,104,NN,Semillas,Vicia,Vicia,$ 31000.00
04-08-24,409876,1316,04-26-24,4897,04-30-24,4,FA,3131,62,NN,Semillas,Semilla Vital,Vicia,$ 57000.00
04-08-24,409877,1316,04-26-24,4896,04-30-24,4,FA,3131,62,NN,Semillas,Semilla Vital,Vicia,$ 57000.00
04-08-24,409878,1316,05-02-24,4908,05-07-24,4,FA,3149,62,NN,Semillas,Semilla Vital,Agropiro,$ 57000.00
04-08-24,409879,1316,04-15-24,4834,04-17-24,4,FA,3109,62,NN,Semillas,Agropiro,Agropiro,$ 28000.00
04-08-24,409880,1317,04-11-24,4832,04-17-24,4,FB,61,5135,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-08-24,409881,1317,04-11-24,4831,04-17-24,4,FB,61,5135,NN,Semillas,Grama Rhodes,Grama Rhodes,$ 39000.00
04-09-24,410105,1318,04-17-24,4848,04-19-24,4,FA,3113,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
04-09-24,410106,1318,04-17-24,4847,04-19-24,4,FA,3113,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
04-09-24,410107,1318,04-17-24,4846,04-19-24,4,FA,3113,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
04-09-24,410108,1318,04-17-24,4845,04-19-24,4,FA,3113,392,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 30000.00
04-09-24,410109,1319,04-19-24,4858,04-24-24,4,FA,3124,392,NN,Semillas,Trigo,Trigo,$ 40600.00
04-09-24,410110,1319,04-19-24,4857,04-24-24,4,FA,3124,392,NN,Semillas,Trigo,Trigo,$ 40600.00
04-10-24,410324,1320,04-18-24,4850,04-19-24,4,FA,3114,4339,NN,Semillas,Soja,Soja,$ 31000.00
04-10-24,410325,1320,04-18-24,4849,04-19-24,4,FA,3114,4339,NN,Semillas,Soja,Soja,$ 3100.00
04-10-24,410326,1321,04-23-24,4878,04-24-24,4,FA,3125,1856,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
04-10-24,410327,1321,04-23-24,4877,04-24-24,4,FA,3125,1856,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
04-10-24,410328,1321,04-23-24,4876,04-24-24,4,FA,3125,1856,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
04-10-24,410329,1322,04-15-24,4843,04-17-24,4,FA,3110,1856,NN,Semillas,Trigo,Trigo,$ 28000.00
04-10-24,410330,1322,04-15-24,4842,04-17-24,4,FA,3110,1856,NN,Semillas,Trigo,Trigo,$ 28000.00
04-10-24,410331,1322,04-15-24,4841,04-17-24,4,FA,3110,1856,NN,Semillas,Trigo,Trigo,$ 28000.00
04-12-24,410533,1323,04-19-24,4868,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410534,1323,04-23-24,4875,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410535,1323,04-19-24,4867,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410536,1323,04-19-24,4866,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410537,1323,04-19-24,4865,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410538,1323,04-19-24,4864,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410539,1323,04-19-24,4863,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410540,1323,04-19-24,4862,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410541,1323,04-19-24,4861,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410542,1323,04-19-24,4860,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410543,1323,04-19-24,4859,04-24-24,4,FA,3126,798,NN,Semillas,Trigo,Trigo,$ 31000.00
04-12-24,410544,1324,04-24-24,4884,04-30-24,4,FA,3133,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-12-24,410545,1324,04-24-24,4883,04-30-24,4,FA,3133,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-12-24,410546,1324,04-24-24,4882,04-30-24,4,FA,3133,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-12-24,410547,1324,04-24-24,4881,04-30-24,4,FA,3133,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-12-24,410548,1324,04-24-24,4880,04-30-24,4,FA,3134,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-12-24,410549,1324,04-24-24,4879,04-30-24,4,FA,3134,3659,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-15-24,410576,1325,04-25-24,4887,04-30-24,4,FA,3130,5081,NN,Semillas,Fuerza Total,Centeno,$ 42000.00
04-22-24,410704,1326,04-24-24,4886,04-30-24,4,FA,3129,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-22-24,410705,1326,04-24-24,4885,04-30-24,4,FA,3129,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-22-24,410710,1327,04-30-24,4899,04-30-24,4,FA,3132,2801,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-22-24,410711,1327,04-30-24,4898,04-30-24,4,FA,3132,2801,NN,Semillas,Garbanzo,Garbanzo,$ 31000.00
04-23-24,410714,1328,04-25-24,4891,04-30-24,4,FA,3129,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-23-24,410715,1328,04-25-24,4890,04-30-24,4,FA,3129,1328,NN,Semillas,Gatton Panic,Gatton Panic,$ 39000.00
04-23-24,410716,1328,04-25-24,4889,04-30-24,4,FA,3129,1328,NN,Semillas,Buffel Grass,Buffel Grass,$ 39000.00
04-23-24,410717,1329,04-30-24,4905,05-07-24,4,FA,3147,967,NN,Semillas,Soja,Soja,$ 31000.00
04-23-24,410718,1329,04-30-24,4904,05-07-24,4,FA,3148,967,NN,Semillas,Soja,Soja,$ 31000.00
04-23-24,410719,1329,04-30-24,4903,05-07-24,4,FA,3148,967,NN,Semillas,Soja,Soja,$ 31000.00
04-23-24,410720,1329,04-30-24,4902,05-07-24,4,FA,3148,967,NN,Semillas,Soja,Soja,$ 31000.00
04-23-24,410721,1330,04-30-24,4901,04-30-24,4,FA,3136,981,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
04-23-24,410722,1330,04-30-24,4900,04-30-24,4,FA,3136,981,NN,Semillas,Fuerza Total,Trigo,$ 42000.00
