fecha_ing_muestra,id_muestra,carta_camara,fecha_de_certificacion,certificado,fecha_factura,ptovta,letra,numero_factura,id_cliente,razon_social,laboratorios,tipo_analisis,especies,importe_solicitud,anio
2023-07-24,399375,1048.0,2023-08-25,4164,2023-08-25,4,FA,2723,62,NN,Semillas,Gatton Panic,Gatton Panic,18900.0,2023
2023-07-24,399376,1049.0,2023-08-01,4063,2023-08-07,4,FA,2679,700,NN,Semillas,Doble Poder X2,Soja,20500.0,2023
2023-07-24,399377,1049.0,2023-08-01,4062,2023-08-07,4,FA,2679,700,NN,Semillas,Doble Poder X2,Soja,20500.0,2023
2023-07-25,399460,1052.0,2023-07-27,4060,2023-08-01,4,FA,2670,1328,NN,Semillas,Digitaria,Digitaria,14000.0,2023
2023-07-25,399461,1052.0,2023-07-27,4059,2023-08-01,4,FA,2670,1328,NN,Semillas,Digitaria,Digitaria,14000.0,2023
2023-07-25,399462,1052.0,2023-07-27,4058,2023-08-01,4,FA,2670,1328,NN,Semillas,Digitaria,Digitaria,14000.0,2023
2023-07-26,399465,1053.0,2023-08-03,4077,2023-08-07,4,FA,2674,4339,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399466,1053.0,2023-08-03,4076,2023-08-07,4,FA,2674,4339,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399490,1054.0,2023-08-02,4074,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399491,1054.0,2023-08-02,4073,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399492,1054.0,2023-08-02,4072,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399493,1054.0,2023-08-02,4071,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399494,1054.0,2023-08-02,4070,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399495,1054.0,2023-08-02,4069,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399496,1054.0,2023-08-02,4068,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399497,1054.0,2023-08-02,4067,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399498,1054.0,2023-08-02,4066,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399499,1054.0,2023-08-02,4065,2023-08-07,4,FA,2676,714,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-07-26,399501,1055.0,2023-08-04,4082,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399502,1055.0,2023-08-04,4081,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399503,1055.0,2023-08-04,4080,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399504,1055.0,2023-08-04,4079,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399505,1055.0,2023-08-04,4078,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-26,399506,1055.0,2023-08-03,4075,2023-08-07,4,FA,2681,3,NN,Semillas,Fuerza Total,Maíz,15100.0,2023
2023-07-27,399649,1056.0,2023-08-04,4085,2023-08-07,4,FA,2683,981,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-07-31,399650,1058.0,2023-08-01,4061,2023-08-14,4,FA,2691,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-07-28,399655,1057.0,2023-08-04,4084,2023-08-07,4,FA,2682,2211,NN,Semillas,Soja,Soja,11000.0,2023
2023-07-28,399656,1057.0,2023-08-04,4083,2023-08-07,4,FA,2682,2211,NN,Semillas,Soja,Soja,11000.0,2023
2023-07-31,399667,1059.0,2023-08-07,4093,2023-08-10,4,FA,2686,3687,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-01,399668,1060.0,2023-08-09,4094,2023-08-16,4,FA,2703,1878,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-02,399689,1061.0,2023-08-04,4092,2023-08-14,4,FA,2692,1328,NN,Semillas,Gatton Panic,Gatton Panic,24200.0,2023
2023-08-02,399707,1062.0,2023-08-11,4114,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-02,399708,1062.0,2023-08-11,4113,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-02,399709,1062.0,2023-08-11,4112,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-02,399710,1062.0,2023-08-11,4111,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-02,399711,1063.0,2023-08-11,4110,2023-08-16,4,FA,2696,392,NN,Semillas,Semilla Vital Para Soja,Soja,20500.0,2023
2023-08-02,399712,1064.0,2023-08-11,4117,2023-08-16,4,FA,2704,4610,NN,Semillas,Soja,Soja,27200.0,2023
2023-08-02,399713,1064.0,2023-08-11,4116,2023-08-16,4,FA,2704,4610,NN,Semillas,Soja,Soja,27200.0,2023
2023-08-02,399714,1064.0,2023-08-11,4115,2023-08-16,4,FA,2704,4610,NN,Semillas,Soja,Soja,27200.0,2023
2023-08-03,399726,1065.0,2023-08-10,4098,2023-08-16,4,FA,2697,760,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-03,399727,1065.0,2023-08-10,4097,2023-08-16,4,FA,2697,760,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-03,399728,1065.0,2023-08-10,4096,2023-08-16,4,FA,2697,760,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-03,399729,1065.0,2023-08-10,4095,2023-08-16,4,FA,2697,760,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-03,399730,1066.0,2023-08-11,4119,2023-08-16,4,FA,2697,760,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-03,399731,1066.0,2023-08-11,4118,2023-08-16,4,FA,2697,760,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-07,399736,1070.0,2023-09-08,4231,2023-09-11,4,FA,2755,62,NN,Semillas,Gatton Panic,Gatton Panic,32800.0,2023
2023-08-04,399968,1067.0,2023-08-11,4120,2023-08-16,4,FA,2700,700,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-04,399969,1068.0,2023-08-11,4107,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399970,1068.0,2023-08-11,4106,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399971,1068.0,2023-08-11,4105,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399972,1068.0,2023-08-11,4104,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399973,1068.0,2023-08-11,4103,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399974,1068.0,2023-08-11,4102,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399975,1068.0,2023-08-11,4101,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399976,1068.0,2023-08-11,4100,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399977,1068.0,2023-08-11,4099,2023-08-16,4,FA,2706,2795,NN,Semillas,Convenio Syngenta Soja Completo,Soja,12600.0,2023
2023-08-04,399978,1069.0,2023-08-11,4109,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-04,399979,1069.0,2023-08-11,4108,2023-08-16,4,FA,2696,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-07,399984,1071.0,2023-09-01,4194,2023-09-04,4,FA,2739,37,NN,Semillas,Agropiro,Agropiro,11000.0,2023
2023-08-07,399985,1071.0,2023-08-18,4131,2023-08-22,4,FA,2713,37,NN,Semillas,Melilotus Albus,Melilotus Albus,11000.0,2023
2023-08-07,399986,1071.0,2023-08-25,4163,2023-08-25,4,FA,2730,37,NN,Semillas,Festuca,Festuca,11000.0,2023
2023-08-10,400000,1073.0,2023-08-22,4137,2023-08-22,4,FA,2714,5097,NN,Semillas,Maíz,Maíz,27200.0,2023
2023-08-09,400297,1072.0,2023-08-11,4125,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-09,400298,1072.0,2023-08-11,4124,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-09,400299,1072.0,2023-08-11,4123,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-09,400300,1072.0,2023-08-11,4122,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-09,400301,1072.0,2023-08-11,4121,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-11,400307,1074.0,2023-08-18,4132,2023-08-22,4,FA,2716,2344,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-14,400588,1075.0,2023-08-16,4130,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-14,400589,1075.0,2023-08-16,4129,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-14,400590,1075.0,2023-08-16,4128,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-14,400591,1075.0,2023-08-16,4127,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-14,400592,1075.0,2023-08-16,4126,2023-08-17,4,FA,2709,1328,NN,Semillas,Gatton Panic,Gatton Panic,14000.0,2023
2023-08-14,400593,1076.0,2023-08-22,4141,2023-08-22,4,FA,2718,5057,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-14,400594,1076.0,2023-08-22,4140,2023-08-22,4,FA,2718,5057,NN,Semillas,Semilla Vital Para Soja,Soja,20500.0,2023
2023-08-14,400595,1077.0,2023-08-22,4142,2023-08-22,4,FA,2715,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-14,400596,1078.0,2023-08-22,4139,2023-08-22,4,FA,2719,1171,NN,Semillas,Poroto Mung,Poroto Mung,11000.0,2023
2023-08-15,400599,1080.0,2023-08-23,4144,2023-08-24,4,FA,2720,1856,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-08-15,400600,1080.0,2023-08-23,4143,2023-08-24,4,FA,2720,1856,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-08-17,400892,1082.0,2023-08-18,4135,2023-08-22,4,FA,2711,1328,NN,Semillas,Gatton Panic,Gatton Panic,10200.0,2023
2023-08-17,400893,1082.0,2023-08-18,4134,2023-08-22,4,FA,2711,1328,NN,Semillas,Gatton Panic,Gatton Panic,10200.0,2023
2023-08-17,400894,1082.0,2023-08-18,4133,2023-08-22,4,FA,2711,1328,NN,Semillas,Gatton Panic,Gatton Panic,10200.0,2023
2023-08-17,400895,1083.0,2023-08-25,4162,2023-08-25,4,FA,2727,2878,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-17,400896,1083.0,2023-08-25,4161,2023-08-25,4,FA,2727,2878,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-17,400897,1083.0,2023-08-25,4160,2023-08-25,4,FA,2727,2878,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-17,400898,1084.0,2023-08-25,4159,2023-08-25,4,FA,2728,3875,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-17,400899,1084.0,2023-08-25,4158,2023-08-25,4,FA,2728,3875,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-17,400900,1085.0,2023-08-25,4157,2023-08-25,4,FA,2729,4339,NN,Semillas,Doble Poder X2,Soja,20500.0,2023
2023-08-18,400910,1087.0,2023-08-25,4155,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400911,1087.0,2023-08-25,4154,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400912,1087.0,2023-08-25,4153,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400913,1087.0,2023-08-25,4152,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400914,1087.0,2023-08-25,4151,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400915,1087.0,2023-08-25,4150,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400916,1087.0,2023-08-25,4149,2023-08-25,4,FA,2724,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400917,1088.0,2023-08-25,4148,2023-08-25,4,FA,2725,981,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-18,400918,1088.0,2023-08-25,4147,2023-08-25,4,FA,2725,981,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-22,400919,1090.0,2023-08-25,4146,2023-08-25,4,FA,2726,1398,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-22,400920,1089.0,2023-08-29,4166,2023-08-31,4,FA,2737,1160,NN,Semillas,Maíz,Maíz,11000.0,2023
2023-08-22,400921,1089.0,2023-08-29,4165,2023-08-31,4,FA,2737,1160,NN,Semillas,Maíz,Maíz,11000.0,2023
2023-08-23,400922,1091.0,2023-09-01,4198,2023-09-04,4,FA,2741,967,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-23,400923,1091.0,2023-09-01,4197,2023-09-04,4,FA,2741,967,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-23,400924,1091.0,2023-09-01,4196,2023-09-04,4,FA,2741,967,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-23,400925,1091.0,2023-09-01,4195,2023-09-04,4,FA,2741,967,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-23,400926,1092.0,2023-08-31,4193,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400927,1092.0,2023-08-31,4192,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400928,1092.0,2023-08-31,4191,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400929,1092.0,2023-08-31,4190,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400930,1092.0,2023-08-31,4189,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400931,1092.0,2023-08-31,4188,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400932,1092.0,2023-08-31,4187,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400933,1092.0,2023-08-31,4186,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400934,1092.0,2023-08-31,4185,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400935,1092.0,2023-08-31,4184,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400936,1092.0,2023-08-31,4183,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400937,1092.0,2023-08-31,4182,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400938,1092.0,2023-08-31,4181,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400939,1092.0,2023-08-31,4180,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400940,1092.0,2023-08-31,4179,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400941,1092.0,2023-08-31,4178,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400942,1092.0,2023-08-31,4177,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400943,1092.0,2023-08-31,4176,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,400944,1092.0,2023-08-31,4175,2023-08-31,4,FA,2732,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,401127,1093.0,2023-08-31,4174,2023-08-31,4,FA,2736,328,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,401128,1093.0,2023-08-31,4173,2023-08-31,4,FA,2736,328,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,401129,1093.0,2023-08-31,4172,2023-08-31,4,FA,2736,328,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-23,401130,1093.0,2023-08-31,4171,2023-08-31,4,FA,2736,328,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401132,1094.0,2023-09-05,4211,2023-09-07,4,FA,2747,187,NN,Semillas,Cold Test,Soja,20500.0,2023
2023-08-25,401133,1094.0,2023-09-05,4210,2023-09-07,4,FA,2747,187,NN,Semillas,Cold Test,Soja,20500.0,2023
2023-08-28,401134,1097.0,2023-08-29,4170,2023-08-31,4,FA,2735,187,NN,Semillas,Soja,Soja,14000.0,2023
2023-08-28,401135,1097.0,2023-08-29,4169,2023-08-31,4,FA,2735,187,NN,Semillas,Soja,Soja,14000.0,2023
2023-08-25,401136,1095.0,2023-09-01,4209,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401137,1095.0,2023-09-01,4208,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401138,1095.0,2023-09-01,4207,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401139,1095.0,2023-09-01,4206,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401140,1095.0,2023-09-01,4205,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401141,1095.0,2023-09-01,4204,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401142,1095.0,2023-09-01,4203,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401143,1095.0,2023-09-01,4202,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401144,1095.0,2023-09-01,4201,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401145,1095.0,2023-09-01,4200,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-25,401146,1095.0,2023-09-01,4199,2023-09-04,4,FA,2740,38,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401153,1096.0,2023-09-05,4218,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401154,1096.0,2023-09-05,4217,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401155,1096.0,2023-09-05,4216,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401156,1096.0,2023-09-05,4215,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401157,1096.0,2023-09-05,4214,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401158,1096.0,2023-09-05,4213,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401159,1096.0,2023-09-05,4212,2023-09-07,4,FA,2745,1856,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401160,1098.0,2023-08-29,4168,2023-08-31,4,FA,2731,4339,NN,Semillas,Soja,Soja,6700.0,2023
2023-08-28,401161,1099.0,2023-09-05,4219,2023-09-07,4,FA,2744,3875,NN,Semillas,Poder Curado + Peso,Soja,17000.0,2023
2023-08-28,401162,1099.0,2023-08-29,4167,2023-08-31,4,FA,2733,3875,NN,Semillas,Soja,Soja,6700.0,2023
2023-08-28,401163,1100.0,2023-09-05,4222,2023-09-07,4,FA,2743,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401164,1100.0,2023-09-05,4221,2023-09-07,4,FA,2743,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-28,401165,1100.0,2023-09-05,4220,2023-09-07,4,FA,2743,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-08-29,401166,1101.0,2023-09-08,4229,2023-09-11,4,FA,2757,104,NN,Semillas,Maíz,Maíz,15100.0,2023
2023-08-29,401167,1101.0,2023-09-08,4228,2023-09-11,4,FA,2757,104,NN,Semillas,Maíz,Maíz,15100.0,2023
2023-08-29,401168,1101.0,2023-09-18,4256,2023-09-20,4,FA,2769,104,NN,Semillas,Maíz,Maíz,27200.0,2023
2023-08-29,401169,1101.0,2023-09-18,4255,2023-09-20,4,FA,2769,104,NN,Semillas,Maíz,Maíz,27200.0,2023
2023-08-29,401170,1101.0,2023-09-18,4254,2023-09-20,4,FA,2769,104,NN,Semillas,Maíz,Maíz,27200.0,2023
2023-08-29,401171,1101.0,2023-09-18,4253,2023-09-20,4,FA,2769,104,NN,Semillas,Maíz,Maíz,27200.0,2023
2023-08-29,401193,1102.0,2023-09-06,4224,2023-09-07,4,FA,2747,187,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-08-29,401194,1102.0,2023-09-06,4223,2023-09-07,4,FA,2747,187,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-09-05,401366,1109.0,2023-09-07,4226,2023-09-07,4,FA,2749,5100,NN,Semillas,Soja,Soja,11000.0,2023
2023-09-05,401367,1109.0,2023-09-07,4225,2023-09-07,4,FA,2749,5100,NN,Semillas,Soja,Soja,11000.0,2023
2023-08-30,401368,1103.0,2023-09-08,4230,2023-09-11,4,FA,2756,2801,NN,Semillas,Poroto,Poroto,11000.0,2023
2023-08-30,401371,1105.0,2023-09-07,4227,2023-09-07,4,FA,2751,4365,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-04,401417,1106.0,2023-09-12,4235,2023-09-14,4,FA,2761,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-04,401418,1106.0,2023-09-12,4234,2023-09-14,4,FA,2761,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-04,401419,1106.0,2023-09-12,4233,2023-09-14,4,FA,2761,4557,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-05,401430,1107.0,2023-09-13,4241,2023-09-14,4,FA,2762,4329,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-05,401431,1107.0,2023-09-13,4240,2023-09-14,4,FA,2762,4329,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-05,401432,1107.0,2023-09-13,4239,2023-09-14,4,FA,2762,4329,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-05,401433,1107.0,2023-09-13,4238,2023-09-14,4,FA,2762,4329,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-05,401434,1108.0,2023-09-13,4237,2023-09-14,4,FA,2760,3723,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-09-05,401435,1108.0,2023-09-13,4236,2023-09-14,4,FA,2760,3723,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-09-06,401618,1110.0,2023-09-14,4242,2023-09-14,4,FA,2763,5103,NN,Semillas,Fuerza Total Curado,Soja,17000.0,2023
2023-09-07,401619,1111.0,2023-09-15,4247,2023-09-20,4,FA,2766,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-07,401620,1111.0,2023-09-15,4246,2023-09-20,4,FA,2766,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-07,401621,1111.0,2023-09-15,4245,2023-09-20,4,FA,2766,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-07,401622,1111.0,2023-09-15,4244,2023-09-20,4,FA,2766,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-07,401623,1111.0,2023-09-15,4243,2023-09-20,4,FA,2766,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-08,401624,1112.0,2023-09-18,4249,2023-09-20,4,FA,2768,25,NN,Semillas,Fuerza Total Curado,Maníí,17000.0,2023
2023-09-08,401625,1112.0,2023-09-18,4248,2023-09-20,4,FA,2768,25,NN,Semillas,Maníí,Maníí,14200.0,2023
2023-09-08,401626,1113.0,2023-09-18,4252,2023-09-20,4,FA,2769,104,NN,Semillas,Cold Test,Maíz,20500.0,2023
2023-09-08,401627,1113.0,2023-09-18,4251,2023-09-20,4,FA,2769,104,NN,Semillas,Cold Test,Maíz,20500.0,2023
2023-09-11,401637,1114.0,2023-09-25,4291,2023-09-27,4,FA,2780,5081,NN,Semillas,Girasol,Girasol,11000.0,2023
2023-09-11,401640,1117.0,2023-09-19,4259,2023-09-25,4,FA,2776,1864,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-11,401641,1117.0,2023-09-19,4258,2023-09-25,4,FA,2776,1864,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-12,401642,1118.0,2023-09-19,4262,2023-09-25,4,FA,2773,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-12,401643,1118.0,2023-09-19,4261,2023-09-25,4,FA,2773,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-12,401644,1118.0,2023-09-19,4260,2023-09-25,4,FA,2773,392,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-12,401645,1119.0,2023-09-19,4266,2023-09-25,4,FA,2778,981,NN,Semillas,Fuerza Total,Soja,15100.0,2023
2023-09-12,401646,1119.0,2023-09-19,4265,2023-09-25,4,FA,2778,981,NN,Semillas,Fuerza Total,Soja,15100.0,2023
